date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2020-10-19,11.45,280.71,0.413206801107157,1.45147883608458,2090,11640,105904,22687,269,1424,517,146,,,45304,,,188401,,
2020-10-20,12.11,304.22,0.4286279161724,1.45901434329322,2168,12435,106808,22849,278,1943,923,163,,,44374,,,204174,,
2020-10-21,12.81,330.97,0.44266508501384,1.46380262259455,2239,13162,107621,23012,284,1754,825,166,,,46771,,,222130,,
2020-10-22,13.49,359.42,0.456702253855279,1.46504788723416,2310,14009,108568,23174,262,1998,974,165,,,51137,,,241224,,
2020-10-23,14.2,391.85,0.480822459470146,1.46204889443561,2432,14985,109455,23358,299,2091,908,184,,,55394,,,262993,,
2020-10-24,14.52,406.55,0.492487149070779,1.45424403498317,2491,15637,110291,23495,233,1667,845,138,,,25167,,,272854,,
2020-10-25,14.61,410.45,0.509094503756426,1.44122171373085,2575,16454,110629,23611,191,1298,344,116,,,7329,,,275475,,
2020-10-26,15.33,445.44,0.545867931988929,1.42270263502691,2761,17761,111316,23868,357,2314,712,258,,,68787,,,298957,,
2020-10-27,15.73,471.05,0.57512850929221,1.39858640340253,2909,18955,112685,24156,431,2988,1407,292,,,61563,,,316146,,
2020-10-28,15.89,486.21,0.600237247924081,1.3691930747888,3036,20184,113946,24400,372,2821,1304,244,,,56947,,,326322,,
2020-10-29,15.89,493.77,0.622182680901542,1.33515713673045,3147,21160,115256,24635,395,2607,1364,250,,,56206,,,331391,,
2020-10-30,15.83,498.56,0.665875840253064,1.29723989964757,3368,22153,116502,24890,422,2563,1293,256,,,58610,,,334606,,
2020-10-31,15.79,500.23,0.680703835508106,1.25619545829701,3443,23013,117563,25113,339,2274,1125,224,,,26293,,,335731,,
2020-11-01,15.77,499.72,0.705614867536576,1.21269188461626,3569,24008,118196,25344,289,1883,651,231,,,6985,,,335387,,
2020-11-02,15.74,501.72,0.73566627125346,1.16727393849152,3721,25120,119073,25760,430,2547,924,418,,,70130,,,336728,,
2020-11-03,15.6,498.08,0.764926848556742,1.12038187123689,3869,26242,120683,26186,469,3311,1667,430,,,59119,,,334285,,
2020-11-04,15.38,487.94,0.806642941874259,1.07246552950775,4080,27511,122631,26571,540,3681,1995,394,,,50145,,,327483,,
2020-11-05,15,474.15,0.834519572953737,1.02400813829021,4221,28403,124247,26934,447,2989,1688,367,,,46948,,,318225,,
2020-11-06,14.51,453.92,0.854290233293792,0.975531415350357,4321,28955,126298,27332,434,3140,2100,405,,,45032,,,304647,,
2020-11-07,14.26,441.5,0.871886120996441,0.927620412448235,4410,29396,127907,27636,394,2458,1663,306,,,17956,,,296310,,
2020-11-08,14.2,437.62,0.895017793594306,0.880970054827597,4527,30217,128583,27906,323,1814,693,271,,,4384,,,293709,,
2020-11-09,13.47,404.17,0.924673784104389,0.836454509557235,4677,31098,129704,28454,484,2670,1162,551,,,47679,,,271260,,
2020-11-10,12.64,371.86,0.936338473705022,0.795098340683426,4736,31477,131889,28920,472,3168,2251,472,,,37435,,,249576,,
2020-11-11,12.12,305.18,0.946816923685251,0.757683642360643,4789,31918,133665,29248,351,2588,1826,329,,,5388,,,204819,,
2020-11-12,11.6,289.68,0.965599051008304,0.724701694189463,4884,32654,134923,29673,386,2371,1255,418,,33172,36546,,,194417,,
2020-11-13,11.06,265.72,0.966192170818505,0.696410671604539,4887,32676,137124,30129,473,2841,2266,467,,23794,28954,,,178339,,
2020-11-14,10.82,255.37,0.959865559509688,0.67285633769042,4855,32468,139110,30483,327,2202,2026,359,,32095,11009,,,171393,,
2020-11-15,10.77,252.88,0.964808224594701,0.653849587416977,4880,33050,139779,30785,270,1574,685,302,,27228,2713,,,169722,,
2020-11-16,10.2,227.08,0.969355476472914,0.638919973356774,4903,33466,140849,31291,366,2065,1117,508,,9406,30360,,,152404,,
2020-11-17,9.73,203.81,0.956504547251878,0.627376475482007,4838,33139,143121,31719,382,2513,2326,437,,45522,21824,,,136790,,
2020-11-18,9.55,221.68,0.940885725583234,0.618601991883925,4759,32811,145360,32144,361,2435,2294,427,,28383,17377,,,148779,,
2020-11-19,8.95,192.33,0.916765519968367,0.612136325652764,4637,32314,147538,32573,311,2221,2230,436,,21150,16848,,,129081,,
2020-11-20,8.41,173.42,0.902728351126928,0.607678834827236,4566,31875,149490,32954,264,1968,1970,386,,22882,16266,,,116391,,
2020-11-21,8.19,167.83,0.888295769078687,0.605095344132943,4493,31365,151146,33207,220,1515,1687,276,,17881,7256,,,112637,,
2020-11-22,8.13,166.53,0.887900355871886,0.604433221826251,4491,31522,151650,33421,171,906,513,215,,13157,1842,,,111766,,
2020-11-23,7.54,147.77,0.877421905891657,0.60591043278621,4438,31449,152561,33921,244,1380,960,501,,4452,17770,,,99174,,
2020-11-24,7.17,135.74,0.845591142744168,0.609790967672129,4277,30594,154648,34374,270,1786,2135,457,,9155,13750,,,91102,,
2020-11-25,6.9,128.7,0.81771451166469,0.616329006145386,4136,29944,156521,34755,258,1677,1929,384,,16282,12649,,,86374,,
2020-11-26,6.7,122.28,0.792012653222618,0.625742852578925,4006,29282,158205,35094,192,1460,1729,340,,13563,12542,,,82068,,
2020-11-27,6.52,116.62,0.765322261763543,0.638186800515753,3871,28620,159884,35487,206,1471,1720,396,,12459,12463,,,78267,,
2020-11-28,6.44,114.87,0.744365361803084,0.653719449053087,3765,28139,161106,35700,122,976,1237,213,,12580,6081,,,77092,,
2020-11-29,6.43,114.52,0.740213523131673,0.672269611169654,3744,28284,161396,35898,102,652,306,198,,9784,1610,,,76860,,
2020-11-30,6.39,111.69,0.73922499011467,0.693626052669355,3739,28229,162250,36304,196,1257,888,408,,4005,15873,,,74963,,
2020-12-01,6.36,109.69,0.71055753262159,0.717512409560652,3594,27611,163998,36667,234,1572,1768,365,,8083,12404,,,73616,,
2020-12-02,6.34,108.06,0.687623566627125,0.743617621206269,3478,26986,165532,36976,161,1253,1549,312,,14064,11555,,,72522,,
2020-12-03,6.34,107.32,0.67516805061289,0.771607466961998,3415,26675,166909,37300,184,1450,1403,326,,12696,12045,,,72025,,
2020-12-04,6.33,107.47,0.649070778964017,0.801138294688104,3283,26283,168321,37582,165,1400,1434,284,,11221,12567,,,72129,,
2020-12-05,6.34,108.22,0.636615262949783,0.831872965229214,3220,26040,169327,37796,125,1019,1041,216,,12923,6585,,,72634,,
2020-12-06,6.34,108.44,0.634638196915777,0.863497505385437,3210,26262,169555,37970,101,627,236,175,,11022,1754,,,72778,,
2020-12-07,6.35,109.74,0.630288651640965,0.895709578227266,3188,26333,170254,38336,203,1206,706,366,,3411,16747,,,73651,,
2020-12-08,6.29,111.01,0.608540925266904,0.928119013188175,3078,25882,171837,38713,214,1597,1620,380,,13713,13258,,,74506,,
2020-12-09,6.26,112.78,0.599248714907078,0.960225834056853,3031,25526,173216,39009,170,1380,1423,296,,14595,12744,,,75695,,
2020-12-10,6.24,115.05,0.583036773428233,0.991440534982056,2949,25199,174627,39301,191,1445,1438,297,,13750,13568,,,77218,,
2020-12-11,6.18,117.33,0.568208778173191,1.02111640755349,2874,24943,175860,39605,180,1340,1241,306,,13406,14095,,,78745,,
2020-12-12,6.14,119.21,0.563661526294978,1.04858785077459,2851,24948,176712,39799,127,1097,875,199,,13947,7850,,,80009,,
2020-12-13,6.13,119.65,0.565638592328984,1.0732093074337,2861,25207,176964,39949,89,669,266,150,,11533,2049,,,80304,,
2020-12-14,6.07,124.05,0.572558323448003,1.0943837886389,2896,25449,177616,40320,210,1324,693,372,,3063,19700,,,83254,,
2020-12-15,5.89,128.05,0.567615658362989,1.11156573657112,2871,25207,179056,40627,211,1562,1476,314,,11532,15948,,,85941,,
2020-12-16,5.57,132.02,0.561486753657572,1.12427381864041,2840,25282,180280,40916,220,1664,1263,292,,17615,15406,,,88603,,
2020-12-17,5.15,135.46,0.553183076314749,1.13210084232866,2798,25149,181475,41174,151,1364,1233,261,,18254,15883,,,90917,,
2020-12-18,4.67,140.53,0.54646105179913,1.13471256028002,2764,24945,182634,41429,176,1285,1188,264,,15674,17501,,,94319,,
2020-12-19,4.37,144.75,0.537366548042705,1.13183507288454,2718,24819,183540,41618,123,1004,916,190,,17565,10684,,,97152,,
2020-12-20,4.28,147.17,0.54270462633452,1.12323193275271,2745,24961,183775,41749,91,599,245,131,,12799,3673,,,98776,,
2020-12-21,3.8,149.55,0.541122973507315,1.10881296586191,2737,25201,184433,42100,179,1284,690,354,,5797,21291,,,100370,,
2020-12-22,3.36,153.11,0.537564254646105,1.08912943800623,2719,24932,186027,42481,256,1783,1621,386,,11795,18338,,,102761,,
2020-12-23,3.02,155.24,0.534005535784895,1.06537365029837,2701,24852,187241,42757,200,1426,1235,278,,14929,16836,,,104189,,
2020-12-24,2.84,150.92,0.522538552787663,1.03921852963127,2643,24607,188608,43047,187,1454,1390,292,,21634,12986,,,101293,,
2020-12-25,2.73,126.8,0.517200474495848,1.01270559584765,2616,24359,189414,43206,112,743,808,159,,20262,1306,,,85104,,
2020-12-26,2.8,125.43,0.521945432977462,0.988201948420185,2640,24444,189687,43352,101,513,289,146,,3093,9762,,,84180,,
2020-12-27,2.81,123.08,0.523922499011467,0.968418185651622,2650,24620,189910,43525,107,589,239,175,,8822,2097,,,82603,,
2020-12-28,3.16,124.23,0.532621589561091,0.956187900973234,2694,24645,190691,43888,229,1217,806,364,,2960,22064,,,83379,,
2020-12-29,3.74,126.03,0.527085804665876,0.953420853806111,2666,24743,191775,44272,251,1627,1138,388,,11395,19540,,,84582,,
2020-12-30,4.5,129.56,0.524317912218268,0.960872300352652,2652,24560,193014,44575,209,1404,1266,304,,26457,19204,,,86951,,
2020-12-31,5.06,133.38,0.518979833926453,0.978175724845359,2625,24407,194190,44826,177,1317,1188,252,,19927,15552,,,89516,,
2021-01-01,5.09,133.69,0.515816528272044,1.00384371871951,2609,24263,194870,44959,99,677,687,133,,19348,1518,,,89728,,
2021-01-02,5.3,139.11,0.520363780150257,1.03528308719669,2632,24458,195143,45115,101,646,285,157,,3466,13402,,,93367,,
2021-01-03,5.34,140.19,0.526888098062475,1.06889347182971,2665,24780,195355,45231,101,657,224,116,,12489,2818,,,94089,,
2021-01-04,5.62,148.77,0.525306445235271,1.10055926701037,2657,24962,196006,45609,246,1262,672,380,,4022,27821,,,99844,,
2021-01-05,5.84,152.58,0.517200474495848,1.12701925590702,2616,24871,197472,45954,245,1747,1474,346,,20489,22102,,,102404,,
2021-01-06,6.13,152.99,0.515421115065243,1.1463249329342,2607,24708,198725,46237,234,1438,1265,291,,25379,19483,,,102682,,
2021-01-07,6.33,157.78,0.508699090549624,1.15780145510282,2573,24488,200048,46513,181,1441,1362,277,,21703,18762,,,105893,,
2021-01-08,6.29,184.42,0.515223408461843,1.16184711443608,2606,24377,201255,46789,245,1445,1230,281,,19814,19401,,,123771,,
2021-01-09,6.28,180.73,0.514037168841439,1.15966176009557,2600,24240,202134,46957,143,944,885,171,,20177,10923,,,121297,,
2021-01-10,6.28,180.37,0.51799130090945,1.15297763919556,2620,24526,202398,47108,118,729,286,151,,15944,2577,,,121056,,
2021-01-11,6.33,177.77,0.527085804665876,1.14372779055626,2666,24812,203041,47418,208,1289,687,310,,3581,26079,,,119312,,
2021-01-12,6.26,175.13,0.529458283906683,1.13347075149351,2678,24703,204359,47773,258,1660,1362,362,,19753,20326,,,117537,,
2021-01-13,6.28,175.66,0.534005535784895,1.12328250115575,2701,24735,205641,48002,208,1588,1290,232,,23852,19839,,,117895,,
2021-01-14,6.35,177.45,0.536971134835904,1.11383295344347,2716,24983,206771,48284,206,1691,1143,283,,21228,19961,,,119094,,
2021-01-15,6.41,179.69,0.539739027283511,1.10547272807441,2730,25009,208040,48564,249,1634,1303,288,,21271,20902,,,120598,,
2021-01-16,6.42,181.03,0.539936733886912,1.09830764275368,2731,24985,209025,48757,188,1199,1007,196,,21406,11827,,,121501,,
2021-01-17,6.42,181.43,0.546856465005931,1.09225761990125,2766,25235,209312,48898,136,698,291,141,,16642,2840,,,121764,,
2021-01-18,6.64,185.97,0.554171609331752,1.087120943334,2803,25584,210169,49301,254,1666,882,404,,3736,29124,,,124813,,
2021-01-19,6.77,189.52,0.559311981020166,1.08268196663063,2829,25532,211785,49670,315,1995,1622,373,,23608,22712,,,127199,,
2021-01-20,6.83,192,0.561882166864373,1.07874475534264,2842,25650,213211,49980,292,1911,1461,316,,26784,21500,,,128860,,
